Dataset di provenienza;tipo_metafora;testo;etichetta;argomento;veicolo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;spicchi di stelle;1;spicchi;stelle;;;;;;;;;;
Dataset_MetaLiterary;Genitive;stracci di nebbia;1;stracci;nebbia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;strade di luce;1;strade;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vento di porpora;1;vento;porpora;;;;;;;;;;
Dataset_MetaLiterary;Genitive;acque di fuoco;1;acque;fuoco;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bacio di fuoco;1;bacio;fuoco;;;;;;;;;;
Dataset_MetaLiterary;Genitive;cielo di cotone;1;cielo;cotone;;;;;;;;;;
Dataset_MetaLiterary;Genitive;colline di vapori;1;colline;vapori;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di latte;1;fiume;latte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fontana di sangue;1;fontana;sangue;;;;;;;;;;
Dataset_MetaLiterary;Genitive;frecce di luce;1;frecce;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fuochi di gioia;1;fuochi;gioia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;gomitolo di cadaveri;1;gomitolo;cadaveri;;;;;;;;;;
Dataset_MetaLiterary;Genitive;laghi di fuoco;1;laghi;fuoco;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lingua di fuoco;1;lingua;fuoco;;;;;;;;;;
Dataset_MetaLiterary;Genitive;mare di fuoco;1;mare;fuoco;;;;;;;;;;
Dataset_MetaLiterary;Genitive;occhi di liquirizia;1;occhi;liquirizia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;odore di luna;1;odore;luna;;;;;;;;;;
Dataset_MetaLiterary;Genitive;riccioli di fumo;1;riccioli;fumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sbadiglio di luce;1;sbadiglio;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;serbatoio di tenebre;1;serbatoio;tenebre;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sipario di fumo;1;sipario;fumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sorsata di luce;1;sorsata;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;tappeti di nebbia;1;tappeti;nebbia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;torrenti di stelle;1;torrenti;stelle;;;;;;;;;;
Dataset_MetaLiterary;Genitive;treni di nebbia;1;treni;nebbia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;unghie di pioggia;1;unghie;pioggia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vento di cimitero;1;vento;cimitero;;;;;;;;;;
Dataset_MetaLiterary;Genitive;voce di bronzo;1;voce;bronzo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;voce di cristallo;1;voce;cristallo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;inferno di complotti;1;inferno;complotti;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di delizia;1;fiume;delizia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di prigionieri;1;fiume;prigionieri;;;;;;;;;;
Dataset_MetaLiterary;Genitive;mari di seta;1;mari;seta;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nuvole di cristallo;1;nuvole;cristallo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;mare di latte;1;mare;latte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;castelli di fiamme;1;castelli;fiamme;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di gemme;1;fiume;gemme;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nebbia di luce;1;nebbia;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;pioggia di granate;1;pioggia;granate;;;;;;;;;;
Dataset_MetaLiterary;Genitive;furore di gloria;1;furore;gloria;;;;;;;;;;
Dataset_MetaLiterary;Genitive;cupola di nuvole ;1;cupola;nuvole;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sipario di nuvole ;1;sipario;nuvole;;;;;;;;;;
Dataset_MetaLiterary;Genitive;carne di fiori ;1;carne;fiori;;;;;;;;;;
Dataset_MetaLiterary;Genitive;pioggia di stelle;1;pioggia;stelle;;;;;;;;;;
Dataset_MetaLiterary;Genitive;colonne di polvere;1;colonne;polvere;;;;;;;;;;
Dataset_MetaLiterary;Genitive;torrenti di case;1;torrenti;case;;;;;;;;;;
Dataset_MetaLiterary;Genitive;febbre di vittoria;1;febbre;vittoria;;;;;;;;;;
Dataset_MetaLiterary;Genitive;onda di vigore;1;onda;vigore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;man di cera;1;man;cera;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fronte di rosa;1;fronte;rosa;;;;;;;;;;
Dataset_MetaLiterary;Genitive;furia di piogge;1;furia;piogge;;;;;;;;;;
Dataset_MetaLiterary;Genitive;capelli di seta;1;capelli;seta;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di gioia;1;fiume;gioia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nuvole di fiori;1;nuvole;fiori;;;;;;;;;;
Dataset_MetaLiterary;Genitive;man di rosa;1;man;rosa;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sussurro di foglie;1;sussurro;foglie;;;;;;;;;;
Dataset_MetaLiterary;Genitive;urlo di mare;1;urlo;mare;;;;;;;;;;
Dataset_MetaLiterary;Genitive;torrente di vita;1;torrente;vita;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vento di libertà;1;vento;libertà;;;;;;;;;;
Dataset_MetaLiterary;Genitive;ombra di sogno;1;ombra;sogno;;;;;;;;;;
Dataset_MetaLiterary;Genitive;onda di amore;1;onda;amore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;culla di fango;1;culla;fango;;;;;;;;;;
Dataset_MetaLiterary;Genitive;crepuscoli di pace;1;crepuscoli;pace;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiori di neve;1;fiori;neve;;;;;;;;;;
Dataset_MetaLiterary;Genitive;larve di minaccia;1;larve;minaccia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;occhi di sole;1;occhi;sole;;;;;;;;;;
Dataset_MetaLiterary;Genitive;occhi di luce;1;occhi;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;voce di campane;1;voce;campane;;;;;;;;;;
Dataset_MetaLiterary;Genitive;alone di note;1;alone;note;;;;;;;;;;
Dataset_MetaLiterary;Genitive;voragini di luce;1;voragini;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;estasi di fiori;1;estasi;fiori;;;;;;;;;;
Dataset_MetaLiterary;Genitive;febbre di fiamma ;1;febbre;fiamma;;;;;;;;;;
Dataset_MetaLiterary;Genitive;deserto di uomini ;1;deserto;uomini;;;;;;;;;;
Dataset_MetaLiterary;Genitive;onde di fumo;1;onde;fumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sogni di paradiso;1;sogni;paradiso;;;;;;;;;;
Dataset_MetaLiterary;Genitive;tempesta di rammarichi;1;tempesta;rammarichi;;;;;;;;;;
Dataset_MetaLiterary;Genitive;canto di morte ;1;canto;morte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fame di luce;1;fame;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;brividi di luce;1;brividi;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lampo di orgoglio;1;lampo;orgoglio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufera di gesti ;1;bufera;gesti;;;;;;;;;;
Dataset_MetaLiterary;Genitive;esplosione di orgoglio;1;esplosione;orgoglio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;incendio di colori;1;incendio;colori;;;;;;;;;;
Dataset_MetaLiterary;Genitive;pioggia di sorrisi;1;pioggia;sorrisi;;;;;;;;;;
Dataset_MetaLiterary;Genitive;luce di trionfo;1;luce;trionfo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;incendio di gloria;1;incendio;gloria;;;;;;;;;;
Dataset_MetaLiterary;Genitive;luce di zaffiro;1;luce;zaffiro;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lagrime di ghiaccio;1;lagrime;ghiaccio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nube di merletti;1;nube;merletti;;;;;;;;;;
Dataset_MetaLiterary;Genitive;soffi di follia;1;soffi;follia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vento di catastrofe;1;vento;catastrofe;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lampo di desiderio;1;lampo;desiderio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufere di collere;1;bufere;collere;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sillabe di morte ;1;sillabe;morte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;ali di fiamma ;1;ali;fiamma;;;;;;;;;;
Dataset_MetaLiterary;Genitive;armatura di ghiaccio ;1;armatura;ghiaccio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;battaglie di idee ;1;battaglie;idee;;;;;;;;;;
Dataset_MetaLiterary;Genitive;brividi di stelle ;1;brividi;stelle;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufera di guerra ;1;bufera;guerra;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufera di sangue ;1;bufera;sangue;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufera di tenebre;1;bufera;tenebre;;;;;;;;;;
Dataset_MetaLiterary;Genitive;coagulazioni di popoli ;1;coagulazioni;popoli;;;;;;;;;;
Dataset_MetaLiterary;Genitive;deserto di cristallo ;1;deserto;cristallo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;effervescenza di amore ;1;effervescenza;amore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiore di sangue ;1;fiore;sangue;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fioritura di uomini ;1;fioritura;uomini;;;;;;;;;;
Dataset_MetaLiterary;Genitive;giogaia di nuvole ;1;giogaia;nuvole;;;;;;;;;;
Dataset_MetaLiterary;Genitive;groviglio di corruzione ;1;groviglio;corruzione;;;;;;;;;;
Dataset_MetaLiterary;Genitive;incertezza di poesia ;1;incertezza;poesia (?) -;;;;;;;;;;
Dataset_MetaLiterary;Genitive;onda di sorriso ;1;onda;sorriso;;;;;;;;;;
Dataset_MetaLiterary;Genitive;tappezzeria di sassi ;1;tappezzeria;sassi;;;;;;;;;;
Dataset_MetaLiterary;Genitive;tempesta di controversie ;1;tempesta;controversie;;;;;;;;;;
Dataset_MetaLiterary;Genitive;tempesta di nuvole ;1;tempesta;nuvole;;;;;;;;;;
Dataset_MetaLiterary;Genitive;tempeste di rivoluzioni ;1;tempeste;rivoluzioni;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vento di gioia;1;vento;gioia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vento di paura ;1;vento;paura;;;;;;;;;;
Dataset_MetaLiterary;Genitive;girandola di sguardi;1;girandola;sguardi;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiamma di nuvole ;1;fiamma;nuvole;;;;;;;;;;
Dataset_MetaLiterary;Genitive;brividi di morte;1;brividi;morte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;cuore di fumo ;1;cuore;fumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;stagno di mercurio ;1;stagno;mercurio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;giostra di colori ;1;giostra;colori;;;;;;;;;;
Dataset_MetaLiterary;Genitive;tramonto di fiamme ;1;tramonto;fiamme;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vulcano di gioia ;1;vulcano;gioia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nebbia di convenzionalismo;1;nebbia;convenzionalismo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;profumo di eleganze;1;profumo;eleganze;;;;;;;;;;
Dataset_MetaLiterary;Genitive;corpo di alabastro ;1;corpo;alabastro;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lacrime di polvere;1;lacrime;polvere;;;;;;;;;;
Dataset_MetaLiterary;Genitive;occhi di fuoco ;1;occhi;fuoco;;;;;;;;;;
Dataset_MetaLiterary;Genitive;ombra di tedio ;1;ombra;tedio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;ombrelli di verdura ;1;ombrelli;verdura;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lampo di tenerezza;1;lampo;tenerezza;;;;;;;;;;
Dataset_MetaLiterary;Genitive;valle di dolore;1;valle;dolore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;luna di platino;1;luna;platino;;;;;;;;;;
Dataset_MetaLiterary;Genitive;foreste di ametista ;1;foreste;ametista;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nastro di fumo;1;nastro;fumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nubi di madreperla;1;nubi;madreperla;;;;;;;;;;
Dataset_MetaLiterary;Genitive;onda di gioventù;1;onda;gioventù;;;;;;;;;;
Dataset_MetaLiterary;Genitive;festa di colori;1;festa;colori;;;;;;;;;;
Dataset_MetaLiterary;Genitive;gregge di foglie;1;gregge;foglie;;;;;;;;;;
Dataset_MetaLiterary;Genitive;inferno di linee;1;inferno;linee;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nebbia di stelle;1;nebbia;stelle;;;;;;;;;;
Dataset_MetaLiterary;Genitive;semi di religione;1;semi;religione;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sudario di nebbia;1;sudario;nebbia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;cupola di fuoco ;1;cupola;fuoco;;;;;;;;;;
Dataset_MetaLiterary;Genitive;onda di sangue ;1;onda;sangue;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiamma di fede ;1;fiamma;fede;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sudori di sangue ;1;sudori;sangue;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiamma di sogno ;1;fiamma;sogno;;;;;;;;;;
Dataset_MetaLiterary;Genitive;gelo di morte;1;gelo;morte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;abissi di morte;1;abissi;morte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fame di strage;1;fame;strage;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fantasma di amore;1;fantasma;amore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;globi di fumo;1;globi;fumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;ombre di morte;1;ombre;morte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sguardo di ciel;1;sguardo;ciel;;;;;;;;;;
Dataset_MetaLiterary;Genitive;turbine di guerra;1;turbine;guerra;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vampo di guerra;1;vampo;guerra;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lenzuolo di ghiaccio;1;lenzuolo;ghiaccio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sospiro di vento;1;sospiro;vento;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lingua di piombo ;1;lingua;piombo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;monte di elogi ;1;monte;elogi;;;;;;;;;;
Dataset_MetaLiterary;Genitive;silenzio di ombre ;1;silenzio;ombre;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di soldati;1;fiume;soldati;;;;;;;;;;
Dataset_MetaLiterary;Genitive;corona di spuma;1;corona;spuma;;;;;;;;;;
Dataset_MetaLiterary;Genitive;luce di sorriso;1;luce;sorriso;;;;;;;;;;
Dataset_MetaLiterary;Genitive;canto di primavera;1;canto;primavera;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lampo di malumore;1;lampo;malumore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;pioggia di raggi;1;pioggia;raggi;;;;;;;;;;
Dataset_MetaLiterary;Genitive;torrenti di lettere;1;torrenti;lettere;;;;;;;;;;
Dataset_MetaLiterary;Genitive;cielo di ferro;1;cielo;ferro;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lenzuolo di neve;1;lenzuolo;neve;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di sangue ;1;fiume;sangue;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nebbia di ottimismo;1;nebbia;ottimismo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;pioggia di piombo;1;pioggia;piombo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vento di retorica;1;vento;retorica;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lampo di gelosia;1;lampo;gelosia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;pioggia di astri;1;pioggia;astri;;;;;;;;;;
Dataset_MetaLiterary;Genitive;torrenti di diplomazia;1;torrenti;diplomazia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;pioggia di riccioli;1;pioggia;riccioli;;;;;;;;;;
Dataset_MetaLiterary;Genitive;profumo di innocenza;1;profumo;innocenza;;;;;;;;;;
Dataset_MetaLiterary;Genitive;banchetto di povertà;1;banchetto;povertà;;;;;;;;;;
Dataset_MetaLiterary;Genitive;soffi di primavera;1;soffi;primavera;;;;;;;;;;
Dataset_MetaLiterary;Genitive;polvere di seta;1;polvere;seta;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufera di domande;1;bufera;domande;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufera di polvere;1;bufera;polvere;;;;;;;;;;
Dataset_MetaLiterary;Genitive;cupola di fumo;1;cupola;fumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiamma di lirismo;1;fiamma;lirismo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di polvere;1;fiume;polvere;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lenzuolo di polvere;1;lenzuolo;polvere;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lampo di speranza;1;lampo;speranza;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiocco di nebbia;1;fiocco;nebbia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;zattere di nebbia;1;zattere;nebbia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lembi di desiderio;1;lembi;desiderio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufera di anime;1;bufera;anime;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di popoli;1;fiume;popoli;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nuvole di profumo;1;nuvole;profumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufere di baci;1;bufere;baci;;;;;;;;;;
Dataset_MetaLiterary;Genitive;iride di gloria;1;iride;gloria;;;;;;;;;;
Dataset_MetaLiterary;Genitive;onda di amarezza;1;onda;amarezza;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiume di lacrime;1;fiume;lacrime;;;;;;;;;;
Dataset_MetaLiterary;Genitive;fiore di luce;1;fiore;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;prigione di cristallo;1;prigione;cristallo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;sentiero di sangue;1;sentiero;sangue;;;;;;;;;;
Dataset_MetaLiterary;Genitive;viso di mela ;1;viso;mela;;;;;;;;;;
Dataset_MetaLiterary;Genitive;ondate di profumo;1;ondate;profumo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;profumo di notte;1;profumo;notte;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lampo di persuasione;1;lampo;persuasione;;;;;;;;;;
Dataset_MetaLiterary;Genitive;pelle di rame;1;pelle;rame;;;;;;;;;;
Dataset_MetaLiterary;Genitive;cupola di nebbia;1;cupola;nebbia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;maschera di dolore;1;maschera;dolore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;chioma di luce;1;chioma;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nube di sonnambulismo ;1;nube;sonnambulismo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;agonia di luce;1;agonia;luce;;;;;;;;;;
Dataset_MetaLiterary;Genitive;occhi di porcellana;1;occhi;porcellana;;;;;;;;;;
Dataset_MetaLiterary;Genitive;nube di sogni;1;nube;sogni;;;;;;;;;;
Dataset_MetaLiterary;Genitive;tramonto di fiamma;1;tramonto;fiamma;;;;;;;;;;
Dataset_MetaLiterary;Genitive;acquazzone di piombo;1;acquazzone;piombo;;;;;;;;;;
Dataset_MetaLiterary;Genitive;bufera di commenti;1;bufera;commenti;;;;;;;;;;
Dataset_MetaLiterary;Genitive;luce di poesia;1;luce;poesia;;;;;;;;;;
Dataset_MetaLiterary;Genitive;profumo di vecchiezza;1;profumo;vecchiezza;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vampa di felicità;1;vampa;felicità;;;;;;;;;;
Dataset_MetaLiterary;Genitive;lenzuol di luna;1;lenzuol;luna;;;;;;;;;;
Dataset_MetaLiterary;Genitive;cerchi di splendore;1;cerchi;splendore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;braccia di velluto;1;braccia;velluto;;;;;;;;;;
Dataset_MetaLiterary;Genitive;carcere di vetro;1;carcere;vetro;;;;;;;;;;
Dataset_MetaLiterary;Genitive;viso di fiore;1;viso;fiore;;;;;;;;;;
Dataset_MetaLiterary;Genitive;vie di silenzio;1;vie;silenzio;;;;;;;;;;
Dataset_MetaLiterary;Genitive;rete di vene;1;rete;vene;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;brividi di freddo;0;brividi;freddo;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;fiamma di fuoco;0;fiamma;fuoco;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;vento di aria;0;vento;aria;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;ali di aquila;0;ali;aquila;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;capelli di cheratina;0;capelli;cheratina;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;corde di violino;0;corde;violino;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;cornici di alluminio;0;cornici;alluminio;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;costellazioni di stelle;0;costellazioni;stelle;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;ebbrezza di vino;0;ebbrezza;vino;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;fame di pane;0;fame;pane;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;fibre di seta;0;fibre;seta;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;frantumi di ceramica;0;frantumi;ceramica;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;giardino di cespugli;0;giardino;cespugli;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;gioia di Pietro;0;gioia;Pietro;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;grumo di sporco;0;grumo;sporco;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;guance di Camilla;0;guance;Camilla;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;masso di granito;0;masso;granito;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;nodo di corda;0;nodo;corda;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;occhi di Aldo;0;occhio;Aldo;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;ritmo di milonga;0;ritmo;milonga;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;singhiozzo di pianto;0;singhiozzo;pianto;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;sogni di gloria;0;sogni;gloria;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;vento di libeccio;0;vento;libeccio;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;firmamento di Dio;0;firmamento;Dio;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;vene di sangue;0;vene;sangue;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;eco di voce;0;eco;voce;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;frammento di carta;0;frammento;carta;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;recinto di legno;0;recinto;legno;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;nebbia di Genova;0;nebbia;Genova;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;cervello di formica;0;cervello;formica;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;padiglioni di fiera;0;padiglioni;fiera;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;meteora di asteroide;0;meteora;asteroide;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;profumo di fiori;0;profumo;fiori;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;sapore di fragola;0;sapore;fragola;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;pioggia di acqua;0;pioggia;acqua;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;carnagione di caucasici;0;carnagione;caucasici;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;profumo di fiori;0;profumo;fiori;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;ombra di edificio;0;ombra;edificio;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;incendio di foresta;0;incendio;foresta;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;ombra di Carlo;0;ombra;Carlo;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;pioggia di acqua;0;pioggia;acqua;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;nebbia di macaia;0;nebbia;macaia;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;bufera di acqua;0;bufera;acqua;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;bufera di sabbia;0;bufera;sabbia;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;nuvole di pioggia;0;nuvole;pioggia;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;torrenti di acqua;0;torrenti;acqua;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;lampo di elettricità;0;lampo;elettricità;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;deserto di sabbia;0;deserto;sabbia;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;fiocco di lana;0;fiocco;lana;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;fiamma di zolfo;0;fiamma;zolfo;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;tempesta di acqua;0;tempesta;acqua;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;tempesta di fulmini;0;tempesta;fulmini;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;tempesta di ieri;0;tempesta;ieri;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;semi di papavero;0;semi;papavero;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;corona di spine;0;corona;spine;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;corona di argento;0;corona;argento;;;;;;;;;;
Dataset_Marchesetti_GenitiveConcrete;Genitive;corona di bicicletta;0;corona;bicicletta;;;;;;;;;;
